CellId,StructureId/Name,save_reg_path,Gene,Location_intensity,Location,WellId,FOVId
98759,Nucleolus (Granular Component),cell_images_3d/72cf3815_12595_98759_reg.tiff,NPM1,"[(14, 3)]",15,128707,12595
98761,Nucleolus (Granular Component),cell_images_3d/50b9c30c_12595_98761_reg.tiff,NPM1,"[(14, 3)]",15,128707,12595
98762,Nucleolus (Granular Component),cell_images_3d/a48f7b3f_12595_98762_reg.tiff,NPM1,"[(14, 3)]",15,128707,12595
98781,Nucleolus (Granular Component),cell_images_3d/42769cb2_12615_98781_reg.tiff,NPM1,"[(14, 3)]",15,128719,12615
98791,Nucleolus (Granular Component),cell_images_3d/29a23b07_12615_98791_reg.tiff,NPM1,"[(14, 3)]",15,128719,12615
98794,Nucleolus (Granular Component),cell_images_3d/275685e4_12615_98794_reg.tiff,NPM1,"[(14, 3)]",15,128719,12615
98797,Nucleolus (Granular Component),cell_images_3d/d6a32bac_12626_98797_reg.tiff,NPM1,"[(14, 3)]",15,128718,12626
98805,Nucleolus (Granular Component),cell_images_3d/2956a3b4_12626_98805_reg.tiff,NPM1,"[(14, 3)]",15,128718,12626
98806,Nucleolus (Granular Component),cell_images_3d/0c6e1885_12626_98806_reg.tiff,NPM1,"[(14, 3)]",15,128718,12626
98814,Nucleolus (Granular Component),cell_images_3d/acf40de7_12593_98814_reg.tiff,NPM1,"[(14, 3)]",15,128717,12593
98820,Nucleolus (Granular Component),cell_images_3d/fb51d1b1_12593_98820_reg.tiff,NPM1,"[(14, 3)]",15,128717,12593
98833,Nucleolus (Granular Component),cell_images_3d/9d0f06ca_12620_98833_reg.tiff,NPM1,"[(14, 3)]",15,128704,12620
98841,Nucleolus (Granular Component),cell_images_3d/62a2efd7_12617_98841_reg.tiff,NPM1,"[(14, 3)]",15,128707,12617
98842,Nucleolus (Granular Component),cell_images_3d/2df07bfb_12617_98842_reg.tiff,NPM1,"[(14, 3)]",15,128707,12617
98845,Nucleolus (Granular Component),cell_images_3d/edee6e63_12617_98845_reg.tiff,NPM1,"[(14, 3)]",15,128707,12617
98849,Nucleolus (Granular Component),cell_images_3d/a06d0db9_12617_98849_reg.tiff,NPM1,"[(14, 3)]",15,128707,12617
98856,Nucleolus (Granular Component),cell_images_3d/e772c5af_12597_98856_reg.tiff,NPM1,"[(14, 3)]",15,128704,12597
98857,Nucleolus (Granular Component),cell_images_3d/b3e6e2e4_12597_98857_reg.tiff,NPM1,"[(14, 3)]",15,128704,12597
98858,Nucleolus (Granular Component),cell_images_3d/2ed74dae_12597_98858_reg.tiff,NPM1,"[(14, 3)]",15,128704,12597
98864,Nucleolus (Granular Component),cell_images_3d/f0e086d1_12694_98864_reg.tiff,NPM1,"[(14, 3)]",15,129763,12694
98874,Nucleolus (Granular Component),cell_images_3d/250bf03b_12694_98874_reg.tiff,NPM1,"[(14, 3)]",15,129763,12694
98876,Nucleolus (Granular Component),cell_images_3d/a2bf7f9e_12694_98876_reg.tiff,NPM1,"[(14, 3)]",15,129763,12694
98877,Nucleolus (Granular Component),cell_images_3d/d3c0f329_12694_98877_reg.tiff,NPM1,"[(14, 3)]",15,129763,12694
98878,Nucleolus (Granular Component),cell_images_3d/e2a3bef0_12691_98878_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98880,Nucleolus (Granular Component),cell_images_3d/02541a82_12691_98880_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98881,Nucleolus (Granular Component),cell_images_3d/3ead6ac5_12691_98881_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98882,Nucleolus (Granular Component),cell_images_3d/19fd11c9_12691_98882_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98884,Nucleolus (Granular Component),cell_images_3d/a27fe411_12691_98884_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98885,Nucleolus (Granular Component),cell_images_3d/bc15e16f_12691_98885_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98887,Nucleolus (Granular Component),cell_images_3d/7a50b284_12691_98887_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98888,Nucleolus (Granular Component),cell_images_3d/7f982b2f_12691_98888_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98889,Nucleolus (Granular Component),cell_images_3d/e9d13c47_12691_98889_reg.tiff,NPM1,"[(14, 3)]",15,129771,12691
98900,Nucleolus (Granular Component),cell_images_3d/bae976f4_12701_98900_reg.tiff,NPM1,"[(14, 3)]",15,129774,12701
98902,Nucleolus (Granular Component),cell_images_3d/dccfbaeb_12701_98902_reg.tiff,NPM1,"[(14, 3)]",15,129774,12701
98904,Nucleolus (Granular Component),cell_images_3d/5aa332ca_12701_98904_reg.tiff,NPM1,"[(14, 3)]",15,129774,12701
98916,Nucleolus (Granular Component),cell_images_3d/93d39726_12700_98916_reg.tiff,NPM1,"[(14, 3)]",15,129775,12700
98917,Nucleolus (Granular Component),cell_images_3d/bf9b219a_12700_98917_reg.tiff,NPM1,"[(14, 3)]",15,129775,12700
98929,Nucleolus (Granular Component),cell_images_3d/e8f3370a_12698_98929_reg.tiff,NPM1,"[(14, 3)]",15,129763,12698
98935,Nucleolus (Granular Component),cell_images_3d/b48eb535_12698_98935_reg.tiff,NPM1,"[(14, 3)]",15,129763,12698
98940,Nucleolus (Granular Component),cell_images_3d/14a0333b_12698_98940_reg.tiff,NPM1,"[(14, 3)]",15,129763,12698
98943,Nucleolus (Granular Component),cell_images_3d/d6443324_12696_98943_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98944,Nucleolus (Granular Component),cell_images_3d/565dbf00_12696_98944_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98945,Nucleolus (Granular Component),cell_images_3d/5c7c34fc_12696_98945_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98947,Nucleolus (Granular Component),cell_images_3d/c1ca7fef_12696_98947_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98948,Nucleolus (Granular Component),cell_images_3d/a4468518_12696_98948_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98949,Nucleolus (Granular Component),cell_images_3d/a4f08787_12696_98949_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98950,Nucleolus (Granular Component),cell_images_3d/d53f787e_12696_98950_reg.tiff,NPM1,"[(14, 3)]",15,129774,12696
98956,Nucleolus (Granular Component),cell_images_3d/23d08405_12672_98956_reg.tiff,NPM1,"[(14, 3)]",15,129762,12672
98958,Nucleolus (Granular Component),cell_images_3d/7d6d3781_12672_98958_reg.tiff,NPM1,"[(14, 3)]",15,129762,12672
98959,Nucleolus (Granular Component),cell_images_3d/5bb076f2_12672_98959_reg.tiff,NPM1,"[(14, 3)]",15,129762,12672
98960,Nucleolus (Granular Component),cell_images_3d/1c497cda_12672_98960_reg.tiff,NPM1,"[(14, 3)]",15,129762,12672
98964,Nucleolus (Granular Component),cell_images_3d/4aa80cd8_12672_98964_reg.tiff,NPM1,"[(14, 3)]",15,129762,12672
99014,Nucleolus (Granular Component),cell_images_3d/94fba5b8_12689_99014_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99015,Nucleolus (Granular Component),cell_images_3d/6de33f6b_12689_99015_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99016,Nucleolus (Granular Component),cell_images_3d/6df6e9e5_12689_99016_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99017,Nucleolus (Granular Component),cell_images_3d/53364c49_12689_99017_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99019,Nucleolus (Granular Component),cell_images_3d/173f4b3f_12689_99019_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99021,Nucleolus (Granular Component),cell_images_3d/5c4ab7e2_12689_99021_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99022,Nucleolus (Granular Component),cell_images_3d/b4a9d167_12689_99022_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99023,Nucleolus (Granular Component),cell_images_3d/5c800682_12689_99023_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99024,Nucleolus (Granular Component),cell_images_3d/529d8999_12689_99024_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99025,Nucleolus (Granular Component),cell_images_3d/d8fb8658_12689_99025_reg.tiff,NPM1,"[(14, 3)]",15,129761,12689
99030,Nucleolus (Granular Component),cell_images_3d/138af639_12697_99030_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99031,Nucleolus (Granular Component),cell_images_3d/700372a2_12697_99031_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99032,Nucleolus (Granular Component),cell_images_3d/49177136_12697_99032_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99033,Nucleolus (Granular Component),cell_images_3d/55dbddb2_12697_99033_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99035,Nucleolus (Granular Component),cell_images_3d/10d8fc71_12697_99035_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99037,Nucleolus (Granular Component),cell_images_3d/66be4245_12697_99037_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99039,Nucleolus (Granular Component),cell_images_3d/f43d73ec_12697_99039_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99040,Nucleolus (Granular Component),cell_images_3d/16dcfc6f_12697_99040_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99042,Nucleolus (Granular Component),cell_images_3d/890c512e_12697_99042_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99043,Nucleolus (Granular Component),cell_images_3d/2effcda2_12697_99043_reg.tiff,NPM1,"[(14, 3)]",15,129771,12697
99044,Nucleolus (Granular Component),cell_images_3d/8e856ee2_12713_99044_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99045,Nucleolus (Granular Component),cell_images_3d/c8e582c9_12713_99045_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99046,Nucleolus (Granular Component),cell_images_3d/373d83df_12713_99046_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99047,Nucleolus (Granular Component),cell_images_3d/1e3f2f4a_12713_99047_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99048,Nucleolus (Granular Component),cell_images_3d/49690048_12713_99048_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99049,Nucleolus (Granular Component),cell_images_3d/58dff638_12713_99049_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99050,Nucleolus (Granular Component),cell_images_3d/2ac7e626_12713_99050_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99051,Nucleolus (Granular Component),cell_images_3d/9ef78b50_12713_99051_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99052,Nucleolus (Granular Component),cell_images_3d/25d6edf9_12713_99052_reg.tiff,NPM1,"[(14, 3)]",15,129761,12713
99056,Nucleolus (Granular Component),cell_images_3d/54931254_12716_99056_reg.tiff,NPM1,"[(14, 3)]",15,129774,12716
99058,Nucleolus (Granular Component),cell_images_3d/4c6a24f4_12716_99058_reg.tiff,NPM1,"[(14, 3)]",15,129774,12716
99059,Nucleolus (Granular Component),cell_images_3d/3e88d717_12716_99059_reg.tiff,NPM1,"[(14, 3)]",15,129774,12716
99064,Nucleolus (Granular Component),cell_images_3d/9f7f220d_12716_99064_reg.tiff,NPM1,"[(14, 3)]",15,129774,12716
99065,Nucleolus (Granular Component),cell_images_3d/f95856c7_12716_99065_reg.tiff,NPM1,"[(14, 3)]",15,129774,12716
99081,Nucleolus (Granular Component),cell_images_3d/ebd6c57b_12695_99081_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99082,Nucleolus (Granular Component),cell_images_3d/66f7d768_12695_99082_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99083,Nucleolus (Granular Component),cell_images_3d/a52f025a_12695_99083_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99084,Nucleolus (Granular Component),cell_images_3d/bcdb9f29_12695_99084_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99085,Nucleolus (Granular Component),cell_images_3d/57d56886_12695_99085_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99086,Nucleolus (Granular Component),cell_images_3d/f4b194e7_12695_99086_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99088,Nucleolus (Granular Component),cell_images_3d/32e7c3f2_12695_99088_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99089,Nucleolus (Granular Component),cell_images_3d/472eafd8_12695_99089_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99090,Nucleolus (Granular Component),cell_images_3d/8eac47bb_12695_99090_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99093,Nucleolus (Granular Component),cell_images_3d/05f83cf4_12695_99093_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99094,Nucleolus (Granular Component),cell_images_3d/c98bbff8_12695_99094_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99095,Nucleolus (Granular Component),cell_images_3d/e6394624_12695_99095_reg.tiff,NPM1,"[(14, 3)]",15,129761,12695
99123,Nucleolus (Granular Component),cell_images_3d/ff8f423b_12704_99123_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99125,Nucleolus (Granular Component),cell_images_3d/a51524bd_12704_99125_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99127,Nucleolus (Granular Component),cell_images_3d/7a35dcba_12704_99127_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99128,Nucleolus (Granular Component),cell_images_3d/c772e8c9_12704_99128_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99129,Nucleolus (Granular Component),cell_images_3d/fb39c100_12704_99129_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99130,Nucleolus (Granular Component),cell_images_3d/6f03e8ed_12704_99130_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99131,Nucleolus (Granular Component),cell_images_3d/7868a7b0_12704_99131_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99132,Nucleolus (Granular Component),cell_images_3d/439dcf57_12704_99132_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99134,Nucleolus (Granular Component),cell_images_3d/7cfd97b9_12704_99134_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99135,Nucleolus (Granular Component),cell_images_3d/aa16e129_12704_99135_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99136,Nucleolus (Granular Component),cell_images_3d/ab716fde_12704_99136_reg.tiff,NPM1,"[(14, 3)]",15,129774,12704
99138,Nucleolus (Granular Component),cell_images_3d/0974a481_12692_99138_reg.tiff,NPM1,"[(14, 3)]",15,129775,12692
99139,Nucleolus (Granular Component),cell_images_3d/3f112e6f_12692_99139_reg.tiff,NPM1,"[(14, 3)]",15,129775,12692
99140,Nucleolus (Granular Component),cell_images_3d/8f3a3794_12692_99140_reg.tiff,NPM1,"[(14, 3)]",15,129775,12692
99141,Nucleolus (Granular Component),cell_images_3d/db1ee496_12692_99141_reg.tiff,NPM1,"[(14, 3)]",15,129775,12692
99144,Nucleolus (Granular Component),cell_images_3d/cefa356c_12692_99144_reg.tiff,NPM1,"[(14, 3)]",15,129775,12692
99145,Nucleolus (Granular Component),cell_images_3d/3001dba1_12692_99145_reg.tiff,NPM1,"[(14, 3)]",15,129775,12692
99166,Nucleolus (Granular Component),cell_images_3d/d37410c2_12674_99166_reg.tiff,NPM1,"[(14, 3)]",15,129774,12674
99167,Nucleolus (Granular Component),cell_images_3d/bff09cbf_12674_99167_reg.tiff,NPM1,"[(14, 3)]",15,129774,12674
99168,Nucleolus (Granular Component),cell_images_3d/016ab7ce_12674_99168_reg.tiff,NPM1,"[(14, 3)]",15,129774,12674
99171,Nucleolus (Granular Component),cell_images_3d/d90b0608_12674_99171_reg.tiff,NPM1,"[(14, 3)]",15,129774,12674
99173,Nucleolus (Granular Component),cell_images_3d/df3e5a61_12674_99173_reg.tiff,NPM1,"[(14, 3)]",15,129774,12674
99175,Nucleolus (Granular Component),cell_images_3d/9711b3f0_12674_99175_reg.tiff,NPM1,"[(14, 3)]",15,129774,12674
99178,Nucleolus (Granular Component),cell_images_3d/b0fa6c2a_12693_99178_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99180,Nucleolus (Granular Component),cell_images_3d/41e6fae5_12693_99180_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99182,Nucleolus (Granular Component),cell_images_3d/d8b1dfb8_12693_99182_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99183,Nucleolus (Granular Component),cell_images_3d/6661d023_12693_99183_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99184,Nucleolus (Granular Component),cell_images_3d/647bbdfd_12693_99184_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99186,Nucleolus (Granular Component),cell_images_3d/31d6b59b_12693_99186_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99188,Nucleolus (Granular Component),cell_images_3d/2ae04813_12693_99188_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99189,Nucleolus (Granular Component),cell_images_3d/132c1749_12693_99189_reg.tiff,NPM1,"[(14, 3)]",15,129774,12693
99190,Nucleolus (Granular Component),cell_images_3d/10610a0b_12715_99190_reg.tiff,NPM1,"[(14, 3)]",15,129774,12715
99192,Nucleolus (Granular Component),cell_images_3d/8e689b00_12715_99192_reg.tiff,NPM1,"[(14, 3)]",15,129774,12715
99195,Nucleolus (Granular Component),cell_images_3d/5c862665_12715_99195_reg.tiff,NPM1,"[(14, 3)]",15,129774,12715
99197,Nucleolus (Granular Component),cell_images_3d/38ff1ef8_12715_99197_reg.tiff,NPM1,"[(14, 3)]",15,129774,12715
99200,Nucleolus (Granular Component),cell_images_3d/7c7e63e3_12712_99200_reg.tiff,NPM1,"[(14, 3)]",15,129774,12712
99203,Nucleolus (Granular Component),cell_images_3d/4843fdd4_12712_99203_reg.tiff,NPM1,"[(14, 3)]",15,129774,12712
99215,Nucleolus (Granular Component),cell_images_3d/b493878b_12717_99215_reg.tiff,NPM1,"[(14, 3)]",15,129771,12717
99255,Nucleolus (Granular Component),cell_images_3d/7d9a1031_12699_99255_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99256,Nucleolus (Granular Component),cell_images_3d/ce297c3c_12699_99256_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99259,Nucleolus (Granular Component),cell_images_3d/6640482d_12699_99259_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99261,Nucleolus (Granular Component),cell_images_3d/8f3a172d_12699_99261_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99263,Nucleolus (Granular Component),cell_images_3d/3e66f9dd_12699_99263_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99266,Nucleolus (Granular Component),cell_images_3d/f9326249_12699_99266_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99267,Nucleolus (Granular Component),cell_images_3d/9c56c15c_12699_99267_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99269,Nucleolus (Granular Component),cell_images_3d/cd596f78_12699_99269_reg.tiff,NPM1,"[(14, 3)]",15,129761,12699
99289,Nucleolus (Granular Component),cell_images_3d/d949645e_12707_99289_reg.tiff,NPM1,"[(14, 3)]",15,129774,12707
99290,Nucleolus (Granular Component),cell_images_3d/d2e2a829_12707_99290_reg.tiff,NPM1,"[(14, 3)]",15,129774,12707
99293,Nucleolus (Granular Component),cell_images_3d/a7d9a2b5_12678_99293_reg.tiff,NPM1,"[(14, 3)]",15,129775,12678
99296,Nucleolus (Granular Component),cell_images_3d/60d0fab1_12678_99296_reg.tiff,NPM1,"[(14, 3)]",15,129775,12678
99298,Nucleolus (Granular Component),cell_images_3d/0826a0c7_12678_99298_reg.tiff,NPM1,"[(14, 3)]",15,129775,12678
99301,Nucleolus (Granular Component),cell_images_3d/04043771_12678_99301_reg.tiff,NPM1,"[(14, 3)]",15,129775,12678
99303,Nucleolus (Granular Component),cell_images_3d/ce1ac1a5_12687_99303_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99304,Nucleolus (Granular Component),cell_images_3d/2ed4d1c4_12687_99304_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99305,Nucleolus (Granular Component),cell_images_3d/5bd66d95_12687_99305_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99306,Nucleolus (Granular Component),cell_images_3d/16cb5b2f_12687_99306_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99307,Nucleolus (Granular Component),cell_images_3d/4cf3c598_12687_99307_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99308,Nucleolus (Granular Component),cell_images_3d/d3762dd6_12687_99308_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99309,Nucleolus (Granular Component),cell_images_3d/7359692e_12687_99309_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99310,Nucleolus (Granular Component),cell_images_3d/bc4c932a_12687_99310_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99311,Nucleolus (Granular Component),cell_images_3d/88f45c28_12687_99311_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99312,Nucleolus (Granular Component),cell_images_3d/12589383_12687_99312_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99313,Nucleolus (Granular Component),cell_images_3d/41528186_12687_99313_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99315,Nucleolus (Granular Component),cell_images_3d/d4ebe90b_12687_99315_reg.tiff,NPM1,"[(14, 3)]",15,129771,12687
99319,Nucleolus (Granular Component),cell_images_3d/7571979c_12683_99319_reg.tiff,NPM1,"[(14, 3)]",15,129775,12683
99321,Nucleolus (Granular Component),cell_images_3d/37b971de_12683_99321_reg.tiff,NPM1,"[(14, 3)]",15,129775,12683
99324,Nucleolus (Granular Component),cell_images_3d/4d0058ff_12683_99324_reg.tiff,NPM1,"[(14, 3)]",15,129775,12683
99327,Nucleolus (Granular Component),cell_images_3d/390167dc_12683_99327_reg.tiff,NPM1,"[(14, 3)]",15,129775,12683
99328,Nucleolus (Granular Component),cell_images_3d/e403b167_12683_99328_reg.tiff,NPM1,"[(14, 3)]",15,129775,12683
99345,Nucleolus (Granular Component),cell_images_3d/64f52e9b_12709_99345_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99347,Nucleolus (Granular Component),cell_images_3d/c1ec72e7_12709_99347_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99349,Nucleolus (Granular Component),cell_images_3d/87deaaf1_12709_99349_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99351,Nucleolus (Granular Component),cell_images_3d/c1061dce_12709_99351_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99352,Nucleolus (Granular Component),cell_images_3d/ddc642d3_12709_99352_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99353,Nucleolus (Granular Component),cell_images_3d/497de81d_12709_99353_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99354,Nucleolus (Granular Component),cell_images_3d/87186c04_12709_99354_reg.tiff,NPM1,"[(14, 3)]",15,129775,12709
99362,Nucleolus (Granular Component),cell_images_3d/ef4cd229_12690_99362_reg.tiff,NPM1,"[(14, 3)]",15,129762,12690
99384,Nucleolus (Granular Component),cell_images_3d/568a9c0c_12702_99384_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99385,Nucleolus (Granular Component),cell_images_3d/0139f0a5_12702_99385_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99386,Nucleolus (Granular Component),cell_images_3d/b0f0748c_12702_99386_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99387,Nucleolus (Granular Component),cell_images_3d/139d6a06_12702_99387_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99388,Nucleolus (Granular Component),cell_images_3d/93502e96_12702_99388_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99391,Nucleolus (Granular Component),cell_images_3d/98fabb02_12702_99391_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99392,Nucleolus (Granular Component),cell_images_3d/e225926e_12702_99392_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99394,Nucleolus (Granular Component),cell_images_3d/cd1e8603_12702_99394_reg.tiff,NPM1,"[(14, 3)]",15,129774,12702
99410,Nucleolus (Granular Component),cell_images_3d/b8794645_12679_99410_reg.tiff,NPM1,"[(14, 3)]",15,129762,12679
99411,Nucleolus (Granular Component),cell_images_3d/270062a9_12679_99411_reg.tiff,NPM1,"[(14, 3)]",15,129762,12679
99412,Nucleolus (Granular Component),cell_images_3d/8b951ea0_12679_99412_reg.tiff,NPM1,"[(14, 3)]",15,129762,12679
99415,Nucleolus (Granular Component),cell_images_3d/aa591a0b_12679_99415_reg.tiff,NPM1,"[(14, 3)]",15,129762,12679
99416,Nucleolus (Granular Component),cell_images_3d/763d06d6_12679_99416_reg.tiff,NPM1,"[(14, 3)]",15,129762,12679
99417,Nucleolus (Granular Component),cell_images_3d/a6906617_12679_99417_reg.tiff,NPM1,"[(14, 3)]",15,129762,12679
99442,Nucleolus (Granular Component),cell_images_3d/b9000bc5_12760_99442_reg.tiff,NPM1,"[(14, 3)]",15,129666,12760
99444,Nucleolus (Granular Component),cell_images_3d/c03f7784_12760_99444_reg.tiff,NPM1,"[(14, 3)]",15,129666,12760
99447,Nucleolus (Granular Component),cell_images_3d/9af579f8_12760_99447_reg.tiff,NPM1,"[(14, 3)]",15,129666,12760
99449,Nucleolus (Granular Component),cell_images_3d/7d2353a7_12760_99449_reg.tiff,NPM1,"[(14, 3)]",15,129666,12760
99456,Nucleolus (Granular Component),cell_images_3d/b4c5218d_12767_99456_reg.tiff,NPM1,"[(14, 3)]",15,129667,12767
99461,Nucleolus (Granular Component),cell_images_3d/5fabe4b1_12767_99461_reg.tiff,NPM1,"[(14, 3)]",15,129667,12767
99469,Nucleolus (Granular Component),cell_images_3d/927320c8_12743_99469_reg.tiff,NPM1,"[(14, 3)]",15,129667,12743
99470,Nucleolus (Granular Component),cell_images_3d/a7c79e87_12743_99470_reg.tiff,NPM1,"[(14, 3)]",15,129667,12743
99472,Nucleolus (Granular Component),cell_images_3d/b658ad02_12743_99472_reg.tiff,NPM1,"[(14, 3)]",15,129667,12743
99473,Nucleolus (Granular Component),cell_images_3d/e34644ab_12743_99473_reg.tiff,NPM1,"[(14, 3)]",15,129667,12743
99488,Nucleolus (Granular Component),cell_images_3d/d9861ab6_12743_99488_reg.tiff,NPM1,"[(14, 3)]",15,129667,12743
99502,Nucleolus (Granular Component),cell_images_3d/ffa329b6_12751_99502_reg.tiff,NPM1,"[(14, 3)]",15,129663,12751
99507,Nucleolus (Granular Component),cell_images_3d/2ab67904_12751_99507_reg.tiff,NPM1,"[(14, 3)]",15,129663,12751
99510,Nucleolus (Granular Component),cell_images_3d/3ea9cbb9_12751_99510_reg.tiff,NPM1,"[(14, 3)]",15,129663,12751
99515,Nucleolus (Granular Component),cell_images_3d/b0c26a37_12786_99515_reg.tiff,NPM1,"[(14, 3)]",15,129663,12786
99520,Nucleolus (Granular Component),cell_images_3d/790fb138_12786_99520_reg.tiff,NPM1,"[(14, 3)]",15,129663,12786
99532,Nucleolus (Granular Component),cell_images_3d/7da354eb_12733_99532_reg.tiff,NPM1,"[(14, 3)]",15,129675,12733
99540,Nucleolus (Granular Component),cell_images_3d/757e1e6c_12778_99540_reg.tiff,NPM1,"[(14, 3)]",15,129667,12778
99548,Nucleolus (Granular Component),cell_images_3d/bf204ac7_12764_99548_reg.tiff,NPM1,"[(14, 3)]",15,129663,12764
99550,Nucleolus (Granular Component),cell_images_3d/05e71aed_12764_99550_reg.tiff,NPM1,"[(14, 3)]",15,129663,12764
